Order ID,Order Date,Region,Category,Segment,Product,Sales,Profit,Quantity
ORD-1300,2022-01-13 12:00:00,North,Furniture,Home Office,Phone,144.32,106.02,6
ORD-1301,2022-01-13 13:00:00,North,Technology,Home Office,Table,222.75,109.76,9
ORD-1302,2022-01-13 14:00:00,East,Technology,Consumer,Table,174.16,94.17,9
ORD-1303,2022-01-13 15:00:00,South,Office Supplies,Home Office,Binder,858.8,142.09,1
ORD-1304,2022-01-13 16:00:00,South,Furniture,Corporate,Binder,109.55,107.74,4
ORD-1305,2022-01-13 17:00:00,North,Furniture,Home Office,Laptop,875.49,168.9,1
ORD-1306,2022-01-13 18:00:00,West,Furniture,Corporate,Chair,506.14,234.32,7
ORD-1307,2022-01-13 19:00:00,South,Furniture,Consumer,Chair,103.62,205.59,3
ORD-1308,2022-01-13 20:00:00,West,Furniture,Corporate,Binder,461.48,95.39,2
ORD-1309,2022-01-13 21:00:00,South,Technology,Corporate,Table,268.12,163.33,8
ORD-1310,2022-01-13 22:00:00,West,Office Supplies,Corporate,Printer,661.96,253.64,9
ORD-1311,2022-01-13 23:00:00,East,Furniture,Consumer,Laptop,711.42,29.78,7
ORD-1312,2022-01-14 00:00:00,West,Office Supplies,Consumer,Chair,538.77,32.71,6
ORD-1313,2022-01-14 01:00:00,East,Office Supplies,Consumer,Binder,136.47,171.29,6
ORD-1314,2022-01-14 02:00:00,East,Technology,Consumer,Table,690.52,195.34,9
ORD-1315,2022-01-14 03:00:00,West,Furniture,Home Office,Table,857.83,71.31,5
ORD-1316,2022-01-14 04:00:00,East,Technology,Consumer,Table,748.29,226.11,5
ORD-1317,2022-01-14 05:00:00,North,Furniture,Corporate,Printer,846.96,197.42,2
ORD-1318,2022-01-14 06:00:00,East,Technology,Consumer,Phone,280.46,277.75,6
ORD-1319,2022-01-14 07:00:00,South,Office Supplies,Home Office,Printer,900.0,59.0,6
ORD-1320,2022-01-14 08:00:00,West,Furniture,Home Office,Table,389.97,227.9,6
ORD-1321,2022-01-14 09:00:00,North,Office Supplies,Home Office,Binder,112.06,34.26,4
ORD-1322,2022-01-14 10:00:00,West,Office Supplies,Corporate,Laptop,859.05,173.93,7
ORD-1323,2022-01-14 11:00:00,South,Technology,Consumer,Printer,947.64,170.05,9
ORD-1324,2022-01-14 12:00:00,South,Furniture,Consumer,Binder,690.0,122.63,1
ORD-1325,2022-01-14 13:00:00,South,Office Supplies,Consumer,Table,308.29,254.93,3
ORD-1326,2022-01-14 14:00:00,East,Technology,Corporate,Laptop,326.57,11.27,9
ORD-1327,2022-01-14 15:00:00,East,Furniture,Corporate,Chair,519.93,160.85,5
ORD-1328,2022-01-14 16:00:00,West,Furniture,Home Office,Chair,908.05,72.97,6
ORD-1329,2022-01-14 17:00:00,West,Office Supplies,Home Office,Binder,234.64,225.61,8
ORD-1330,2022-01-14 18:00:00,North,Furniture,Consumer,Laptop,843.38,22.49,9
ORD-1331,2022-01-14 19:00:00,North,Office Supplies,Corporate,Binder,362.17,251.15,8
ORD-1332,2022-01-14 20:00:00,West,Furniture,Corporate,Laptop,827.73,253.05,3
ORD-1333,2022-01-14 21:00:00,East,Technology,Consumer,Laptop,928.24,251.53,1
ORD-1334,2022-01-14 22:00:00,South,Office Supplies,Consumer,Binder,484.74,54.24,5
ORD-1335,2022-01-14 23:00:00,West,Office Supplies,Home Office,Laptop,428.55,192.82,7
ORD-1336,2022-01-15 00:00:00,North,Furniture,Home Office,Printer,822.0,14.17,2
ORD-1337,2022-01-15 01:00:00,East,Furniture,Home Office,Table,576.53,255.91,1
ORD-1338,2022-01-15 02:00:00,West,Office Supplies,Consumer,Laptop,716.0,219.66,4
ORD-1339,2022-01-15 03:00:00,West,Furniture,Consumer,Printer,660.55,164.03,3
ORD-1340,2022-01-15 04:00:00,East,Technology,Home Office,Laptop,237.6,221.87,4
ORD-1341,2022-01-15 05:00:00,West,Furniture,Home Office,Printer,860.31,37.35,1
ORD-1342,2022-01-15 06:00:00,East,Technology,Corporate,Binder,276.2,163.31,2
ORD-1343,2022-01-15 07:00:00,South,Technology,Corporate,Chair,939.05,94.47,1
ORD-1344,2022-01-15 08:00:00,East,Technology,Home Office,Phone,325.51,292.06,3
ORD-1345,2022-01-15 09:00:00,East,Technology,Home Office,Laptop,760.49,258.56,4
ORD-1346,2022-01-15 10:00:00,East,Technology,Corporate,Phone,356.19,222.65,1
ORD-1347,2022-01-15 11:00:00,West,Furniture,Home Office,Laptop,386.01,280.79,6
ORD-1348,2022-01-15 12:00:00,West,Technology,Corporate,Binder,379.0,110.58,2
ORD-1349,2022-01-15 13:00:00,East,Furniture,Corporate,Binder,773.1,271.26,5
ORD-1350,2022-01-15 14:00:00,West,Technology,Corporate,Printer,601.13,104.32,8
ORD-1351,2022-01-15 15:00:00,North,Office Supplies,Consumer,Laptop,894.66,222.51,4
ORD-1352,2022-01-15 16:00:00,North,Technology,Consumer,Binder,376.64,223.56,5
ORD-1353,2022-01-15 17:00:00,West,Office Supplies,Home Office,Binder,722.79,15.32,9
ORD-1354,2022-01-15 18:00:00,West,Technology,Corporate,Laptop,777.65,114.71,2
ORD-1355,2022-01-15 19:00:00,East,Technology,Consumer,Printer,236.33,15.64,2
ORD-1356,2022-01-15 20:00:00,South,Technology,Home Office,Printer,460.53,299.16,6
ORD-1357,2022-01-15 21:00:00,West,Office Supplies,Home Office,Printer,534.54,45.44,6
ORD-1358,2022-01-15 22:00:00,North,Office Supplies,Home Office,Printer,420.12,167.42,3
ORD-1359,2022-01-15 23:00:00,East,Technology,Home Office,Chair,389.9,239.26,9
ORD-1360,2022-01-16 00:00:00,West,Furniture,Home Office,Laptop,717.78,68.37,1
ORD-1361,2022-01-16 01:00:00,North,Technology,Corporate,Chair,294.28,150.67,3
ORD-1362,2022-01-16 02:00:00,North,Office Supplies,Home Office,Binder,738.45,186.15,8
ORD-1363,2022-01-16 03:00:00,South,Technology,Corporate,Chair,941.54,56.46,8
ORD-1364,2022-01-16 04:00:00,East,Office Supplies,Consumer,Printer,608.68,235.78,4
ORD-1365,2022-01-16 05:00:00,East,Office Supplies,Home Office,Binder,650.29,96.81,8
ORD-1366,2022-01-16 06:00:00,South,Office Supplies,Consumer,Chair,162.04,71.2,8
ORD-1367,2022-01-16 07:00:00,South,Technology,Corporate,Chair,878.03,171.9,1
ORD-1368,2022-01-16 08:00:00,East,Office Supplies,Corporate,Laptop,356.9,128.99,3
ORD-1369,2022-01-16 09:00:00,East,Office Supplies,Consumer,Chair,653.55,276.88,1
ORD-1370,2022-01-16 10:00:00,West,Technology,Home Office,Binder,981.2,265.22,2
ORD-1371,2022-01-16 11:00:00,West,Office Supplies,Home Office,Printer,635.95,150.17,4
ORD-1372,2022-01-16 12:00:00,South,Technology,Consumer,Laptop,752.24,114.19,3
ORD-1373,2022-01-16 13:00:00,West,Office Supplies,Consumer,Chair,500.79,104.4,6
ORD-1374,2022-01-16 14:00:00,North,Furniture,Consumer,Laptop,154.33,87.59,5
ORD-1375,2022-01-16 15:00:00,West,Furniture,Home Office,Phone,817.84,167.92,5
ORD-1376,2022-01-16 16:00:00,West,Office Supplies,Home Office,Laptop,131.5,243.44,7
ORD-1377,2022-01-16 17:00:00,North,Furniture,Home Office,Printer,730.59,100.12,7
ORD-1378,2022-01-16 18:00:00,South,Technology,Consumer,Phone,120.63,65.13,9
ORD-1379,2022-01-16 19:00:00,North,Furniture,Home Office,Phone,876.07,147.89,8
ORD-1380,2022-01-16 20:00:00,West,Office Supplies,Corporate,Laptop,241.87,30.02,3
ORD-1381,2022-01-16 21:00:00,South,Office Supplies,Consumer,Binder,562.84,213.37,2
ORD-1382,2022-01-16 22:00:00,West,Technology,Home Office,Printer,637.44,160.32,1
ORD-1383,2022-01-16 23:00:00,North,Office Supplies,Consumer,Binder,511.79,153.95,6
ORD-1384,2022-01-17 00:00:00,North,Technology,Corporate,Printer,406.69,97.13,4
ORD-1385,2022-01-17 01:00:00,West,Furniture,Corporate,Printer,521.03,272.36,3
ORD-1386,2022-01-17 02:00:00,East,Furniture,Consumer,Binder,380.27,36.24,2
ORD-1387,2022-01-17 03:00:00,East,Technology,Consumer,Table,494.31,262.25,2
ORD-1388,2022-01-17 04:00:00,North,Technology,Corporate,Phone,423.02,119.24,4
ORD-1389,2022-01-17 05:00:00,North,Office Supplies,Consumer,Laptop,609.58,265.38,1
ORD-1390,2022-01-17 06:00:00,East,Furniture,Corporate,Binder,314.13,221.34,6
ORD-1391,2022-01-17 07:00:00,East,Technology,Corporate,Binder,989.79,40.21,5
ORD-1392,2022-01-17 08:00:00,West,Furniture,Home Office,Laptop,550.78,251.15,9
ORD-1393,2022-01-17 09:00:00,West,Technology,Consumer,Phone,274.75,207.83,2
ORD-1394,2022-01-17 10:00:00,East,Furniture,Consumer,Laptop,529.36,19.37,9
ORD-1395,2022-01-17 11:00:00,West,Office Supplies,Home Office,Printer,879.77,48.77,9
ORD-1396,2022-01-17 12:00:00,West,Furniture,Corporate,Table,119.63,194.33,9
ORD-1397,2022-01-17 13:00:00,South,Furniture,Consumer,Printer,711.6,202.15,4
ORD-1398,2022-01-17 14:00:00,West,Furniture,Home Office,Table,593.17,226.53,5
ORD-1399,2022-01-17 15:00:00,North,Furniture,Home Office,Laptop,252.6,218.87,8
ORD-1400,2022-01-17 16:00:00,West,Furniture,Consumer,Printer,835.73,201.26,8
ORD-1401,2022-01-17 17:00:00,West,Office Supplies,Home Office,Phone,432.0,232.21,1
ORD-1402,2022-01-17 18:00:00,East,Technology,Corporate,Printer,364.42,176.77,1
ORD-1403,2022-01-17 19:00:00,North,Furniture,Home Office,Binder,845.31,85.63,6
ORD-1404,2022-01-17 20:00:00,West,Office Supplies,Corporate,Table,674.67,274.59,7
ORD-1405,2022-01-17 21:00:00,West,Furniture,Corporate,Table,908.43,15.28,2
ORD-1406,2022-01-17 22:00:00,South,Furniture,Consumer,Phone,666.9,116.3,2
ORD-1407,2022-01-17 23:00:00,West,Technology,Home Office,Table,766.74,221.37,5
ORD-1408,2022-01-18 00:00:00,West,Furniture,Corporate,Table,852.8,133.88,9
ORD-1409,2022-01-18 01:00:00,South,Office Supplies,Corporate,Phone,149.27,17.2,5
ORD-1410,2022-01-18 02:00:00,East,Office Supplies,Home Office,Printer,798.44,29.13,8
ORD-1411,2022-01-18 03:00:00,West,Technology,Corporate,Laptop,652.34,198.1,8
ORD-1412,2022-01-18 04:00:00,South,Furniture,Home Office,Printer,162.56,289.81,5
ORD-1413,2022-01-18 05:00:00,North,Office Supplies,Consumer,Binder,557.72,170.04,8
ORD-1414,2022-01-18 06:00:00,East,Furniture,Corporate,Binder,174.21,156.96,8
ORD-1415,2022-01-18 07:00:00,North,Furniture,Corporate,Table,762.35,102.31,5
ORD-1416,2022-01-18 08:00:00,North,Furniture,Home Office,Binder,591.85,84.44,5
ORD-1417,2022-01-18 09:00:00,South,Technology,Home Office,Laptop,958.22,16.09,4
ORD-1418,2022-01-18 10:00:00,West,Furniture,Home Office,Table,264.82,89.16,1
ORD-1419,2022-01-18 11:00:00,South,Office Supplies,Home Office,Binder,645.43,140.24,9
ORD-1420,2022-01-18 12:00:00,South,Furniture,Corporate,Chair,290.42,67.41,2
ORD-1421,2022-01-18 13:00:00,South,Office Supplies,Consumer,Chair,652.66,35.33,1
ORD-1422,2022-01-18 14:00:00,South,Furniture,Consumer,Chair,750.38,218.14,6
ORD-1423,2022-01-18 15:00:00,East,Office Supplies,Consumer,Chair,750.07,269.44,5
ORD-1424,2022-01-18 16:00:00,West,Office Supplies,Consumer,Printer,833.57,281.66,1
ORD-1425,2022-01-18 17:00:00,North,Furniture,Home Office,Chair,868.2,189.22,7
ORD-1426,2022-01-18 18:00:00,North,Furniture,Corporate,Table,169.54,25.3,7
ORD-1427,2022-01-18 19:00:00,West,Office Supplies,Corporate,Phone,408.94,224.85,3
ORD-1428,2022-01-18 20:00:00,North,Technology,Corporate,Printer,718.41,41.93,8
ORD-1429,2022-01-18 21:00:00,West,Furniture,Home Office,Phone,548.73,204.23,6
ORD-1430,2022-01-18 22:00:00,North,Technology,Corporate,Table,271.61,236.02,4
ORD-1431,2022-01-18 23:00:00,South,Furniture,Home Office,Table,597.44,220.5,3
ORD-1432,2022-01-19 00:00:00,North,Furniture,Corporate,Laptop,466.69,286.05,1
ORD-1433,2022-01-19 01:00:00,West,Furniture,Consumer,Printer,451.03,224.06,2
ORD-1434,2022-01-19 02:00:00,West,Furniture,Home Office,Phone,828.78,211.03,2
ORD-1435,2022-01-19 03:00:00,West,Technology,Corporate,Chair,466.84,85.91,5
ORD-1436,2022-01-19 04:00:00,West,Furniture,Consumer,Table,123.81,278.18,4
ORD-1437,2022-01-19 05:00:00,West,Office Supplies,Consumer,Chair,152.26,62.07,2
ORD-1438,2022-01-19 06:00:00,East,Office Supplies,Consumer,Phone,870.62,272.42,9
ORD-1439,2022-01-19 07:00:00,East,Technology,Home Office,Printer,964.54,100.67,7
ORD-1440,2022-01-19 08:00:00,North,Furniture,Home Office,Binder,719.57,47.75,8
ORD-1441,2022-01-19 09:00:00,West,Office Supplies,Corporate,Binder,427.93,249.74,8
ORD-1442,2022-01-19 10:00:00,North,Technology,Consumer,Table,944.74,10.72,2
ORD-1443,2022-01-19 11:00:00,West,Furniture,Corporate,Laptop,696.52,251.31,5
ORD-1444,2022-01-19 12:00:00,West,Office Supplies,Corporate,Chair,859.9,86.07,3
ORD-1445,2022-01-19 13:00:00,East,Office Supplies,Consumer,Table,789.27,266.57,9
ORD-1446,2022-01-19 14:00:00,East,Technology,Corporate,Laptop,441.23,210.53,9
ORD-1447,2022-01-19 15:00:00,South,Furniture,Home Office,Chair,530.83,203.19,6
ORD-1448,2022-01-19 16:00:00,East,Furniture,Corporate,Phone,267.52,115.94,4
ORD-1449,2022-01-19 17:00:00,South,Office Supplies,Consumer,Binder,362.81,27.23,8
ORD-1450,2022-01-19 18:00:00,South,Office Supplies,Home Office,Laptop,800.31,250.72,5
ORD-1451,2022-01-19 19:00:00,South,Office Supplies,Home Office,Chair,904.58,59.56,3
ORD-1452,2022-01-19 20:00:00,South,Furniture,Corporate,Table,752.01,117.96,8
ORD-1453,2022-01-19 21:00:00,South,Technology,Corporate,Chair,518.66,184.1,6
ORD-1454,2022-01-19 22:00:00,North,Technology,Home Office,Table,177.86,149.85,5
ORD-1455,2022-01-19 23:00:00,East,Furniture,Corporate,Binder,151.25,67.61,1
ORD-1456,2022-01-20 00:00:00,South,Technology,Consumer,Binder,436.89,50.78,3
ORD-1457,2022-01-20 01:00:00,West,Office Supplies,Corporate,Chair,517.44,45.74,7
ORD-1458,2022-01-20 02:00:00,East,Technology,Corporate,Chair,648.21,260.27,3
ORD-1459,2022-01-20 03:00:00,East,Technology,Home Office,Table,105.84,19.15,1
ORD-1460,2022-01-20 04:00:00,South,Technology,Corporate,Table,990.75,293.33,8
ORD-1461,2022-01-20 05:00:00,North,Office Supplies,Corporate,Laptop,427.54,67.57,7
ORD-1462,2022-01-20 06:00:00,South,Furniture,Corporate,Laptop,863.29,41.99,5
ORD-1463,2022-01-20 07:00:00,North,Office Supplies,Consumer,Laptop,581.47,177.32,5
ORD-1464,2022-01-20 08:00:00,West,Furniture,Corporate,Chair,217.4,33.2,6
ORD-1465,2022-01-20 09:00:00,East,Furniture,Consumer,Printer,817.81,184.71,7
ORD-1466,2022-01-20 10:00:00,West,Furniture,Consumer,Printer,738.84,256.68,3
ORD-1467,2022-01-20 11:00:00,North,Technology,Consumer,Printer,574.69,23.89,4
ORD-1468,2022-01-20 12:00:00,North,Technology,Consumer,Printer,563.1,241.96,1
ORD-1469,2022-01-20 13:00:00,West,Furniture,Home Office,Laptop,178.73,124.4,7
ORD-1470,2022-01-20 14:00:00,North,Furniture,Consumer,Chair,690.26,56.25,2
ORD-1471,2022-01-20 15:00:00,West,Technology,Corporate,Printer,920.12,61.07,7
ORD-1472,2022-01-20 16:00:00,East,Office Supplies,Consumer,Binder,183.92,276.44,6
ORD-1473,2022-01-20 17:00:00,West,Furniture,Corporate,Phone,337.16,42.08,4
ORD-1474,2022-01-20 18:00:00,East,Office Supplies,Consumer,Binder,912.08,261.37,2
ORD-1475,2022-01-20 19:00:00,West,Technology,Home Office,Chair,355.91,167.83,7
ORD-1476,2022-01-20 20:00:00,North,Furniture,Consumer,Chair,688.55,21.33,7
ORD-1477,2022-01-20 21:00:00,West,Office Supplies,Consumer,Phone,581.34,144.7,5
ORD-1478,2022-01-20 22:00:00,North,Office Supplies,Home Office,Table,636.69,247.06,9
ORD-1479,2022-01-20 23:00:00,West,Office Supplies,Consumer,Table,474.21,220.6,3
ORD-1480,2022-01-21 00:00:00,West,Technology,Corporate,Table,369.99,151.75,9
ORD-1481,2022-01-21 01:00:00,South,Technology,Consumer,Laptop,143.68,259.41,5
ORD-1482,2022-01-21 02:00:00,North,Office Supplies,Consumer,Table,769.85,44.91,2
ORD-1483,2022-01-21 03:00:00,South,Office Supplies,Consumer,Laptop,771.48,273.88,9
ORD-1484,2022-01-21 04:00:00,North,Technology,Home Office,Laptop,703.65,255.47,1
ORD-1485,2022-01-21 05:00:00,South,Office Supplies,Consumer,Table,679.27,215.4,1
ORD-1486,2022-01-21 06:00:00,East,Office Supplies,Consumer,Table,319.35,247.19,7
ORD-1487,2022-01-21 07:00:00,West,Technology,Corporate,Phone,120.11,167.71,3
ORD-1488,2022-01-21 08:00:00,North,Office Supplies,Consumer,Printer,827.84,205.8,8
ORD-1489,2022-01-21 09:00:00,North,Office Supplies,Consumer,Phone,542.02,172.57,7
ORD-1490,2022-01-21 10:00:00,West,Office Supplies,Consumer,Laptop,376.15,113.07,7
ORD-1491,2022-01-21 11:00:00,North,Technology,Consumer,Phone,191.74,174.97,1
ORD-1492,2022-01-21 12:00:00,North,Office Supplies,Corporate,Laptop,156.45,84.66,1
ORD-1493,2022-01-21 13:00:00,South,Technology,Corporate,Chair,413.98,137.68,2
ORD-1494,2022-01-21 14:00:00,North,Technology,Home Office,Laptop,824.26,91.42,2
ORD-1495,2022-01-21 15:00:00,East,Furniture,Consumer,Laptop,926.85,45.64,5
ORD-1496,2022-01-21 16:00:00,East,Furniture,Home Office,Phone,907.08,103.34,9
ORD-1497,2022-01-21 17:00:00,West,Office Supplies,Home Office,Printer,928.0,257.08,7
ORD-1498,2022-01-21 18:00:00,North,Technology,Consumer,Chair,916.95,120.51,2
ORD-1499,2022-01-21 19:00:00,West,Furniture,Corporate,Binder,574.5,226.92,5
ORD-1500,2022-01-21 20:00:00,East,Office Supplies,Corporate,Binder,297.47,60.81,5
ORD-1501,2022-01-21 21:00:00,North,Furniture,Consumer,Printer,818.24,133.08,8
ORD-1502,2022-01-21 22:00:00,North,Furniture,Consumer,Binder,292.34,43.31,9
ORD-1503,2022-01-21 23:00:00,West,Technology,Corporate,Chair,340.49,50.2,8
ORD-1504,2022-01-22 00:00:00,East,Technology,Consumer,Table,309.93,189.06,2
ORD-1505,2022-01-22 01:00:00,North,Furniture,Consumer,Chair,563.48,186.17,4
ORD-1506,2022-01-22 02:00:00,West,Furniture,Consumer,Phone,389.64,71.88,2
ORD-1507,2022-01-22 03:00:00,East,Technology,Corporate,Laptop,238.74,147.58,6
ORD-1508,2022-01-22 04:00:00,West,Office Supplies,Home Office,Laptop,507.86,260.36,4
ORD-1509,2022-01-22 05:00:00,South,Technology,Home Office,Phone,886.52,60.52,7
ORD-1510,2022-01-22 06:00:00,North,Furniture,Consumer,Phone,613.5,15.57,2
ORD-1511,2022-01-22 07:00:00,South,Office Supplies,Corporate,Laptop,890.5,199.08,9
ORD-1512,2022-01-22 08:00:00,East,Furniture,Consumer,Printer,276.28,25.51,5
ORD-1513,2022-01-22 09:00:00,South,Office Supplies,Corporate,Table,250.28,294.18,1
ORD-1514,2022-01-22 10:00:00,South,Furniture,Consumer,Table,618.02,186.79,3
ORD-1515,2022-01-22 11:00:00,East,Office Supplies,Corporate,Table,517.0,146.41,4
ORD-1516,2022-01-22 12:00:00,West,Office Supplies,Corporate,Phone,694.16,134.7,3
ORD-1517,2022-01-22 13:00:00,South,Furniture,Home Office,Laptop,815.16,176.19,6
ORD-1518,2022-01-22 14:00:00,West,Office Supplies,Consumer,Printer,776.18,36.28,6
ORD-1519,2022-01-22 15:00:00,South,Technology,Home Office,Laptop,948.04,279.71,7
ORD-1520,2022-01-22 16:00:00,West,Furniture,Home Office,Laptop,458.43,191.44,9
ORD-1521,2022-01-22 17:00:00,East,Technology,Corporate,Printer,285.75,63.35,9
ORD-1522,2022-01-22 18:00:00,South,Furniture,Consumer,Chair,595.82,173.15,7
ORD-1523,2022-01-22 19:00:00,East,Office Supplies,Corporate,Printer,199.67,48.64,1
ORD-1524,2022-01-22 20:00:00,South,Office Supplies,Corporate,Chair,359.97,15.09,3
ORD-1525,2022-01-22 21:00:00,East,Office Supplies,Corporate,Binder,287.1,192.85,5
ORD-1526,2022-01-22 22:00:00,East,Furniture,Consumer,Chair,456.91,198.06,6
ORD-1527,2022-01-22 23:00:00,South,Technology,Consumer,Table,200.09,179.27,6
ORD-1528,2022-01-23 00:00:00,South,Technology,Corporate,Table,128.66,63.21,5
ORD-1529,2022-01-23 01:00:00,South,Furniture,Consumer,Printer,691.11,184.99,6
ORD-1530,2022-01-23 02:00:00,North,Furniture,Corporate,Table,649.22,26.39,9
ORD-1531,2022-01-23 03:00:00,West,Technology,Consumer,Table,737.52,186.68,1
ORD-1532,2022-01-23 04:00:00,North,Technology,Consumer,Binder,694.35,170.66,1
ORD-1533,2022-01-23 05:00:00,North,Technology,Home Office,Table,202.87,200.02,9
ORD-1534,2022-01-23 06:00:00,East,Technology,Corporate,Phone,361.97,269.69,8
ORD-1535,2022-01-23 07:00:00,South,Furniture,Home Office,Phone,216.57,256.6,9
ORD-1536,2022-01-23 08:00:00,West,Furniture,Home Office,Phone,858.68,294.39,7
ORD-1537,2022-01-23 09:00:00,East,Office Supplies,Corporate,Chair,772.21,293.11,6
ORD-1538,2022-01-23 10:00:00,North,Technology,Corporate,Printer,281.37,233.97,9
ORD-1539,2022-01-23 11:00:00,South,Office Supplies,Consumer,Printer,407.18,287.36,2
ORD-1540,2022-01-23 12:00:00,East,Furniture,Corporate,Laptop,969.95,261.51,4
ORD-1541,2022-01-23 13:00:00,South,Furniture,Home Office,Binder,634.74,221.0,2
ORD-1542,2022-01-23 14:00:00,East,Office Supplies,Home Office,Phone,821.04,31.86,6
ORD-1543,2022-01-23 15:00:00,South,Technology,Corporate,Phone,338.13,24.22,1
ORD-1544,2022-01-23 16:00:00,North,Technology,Home Office,Table,289.05,252.9,7
ORD-1545,2022-01-23 17:00:00,West,Technology,Consumer,Phone,805.53,152.0,7
ORD-1546,2022-01-23 18:00:00,North,Technology,Home Office,Table,717.29,246.24,7
ORD-1547,2022-01-23 19:00:00,West,Office Supplies,Consumer,Table,712.88,100.75,4
ORD-1548,2022-01-23 20:00:00,South,Office Supplies,Home Office,Laptop,597.37,125.32,8
ORD-1549,2022-01-23 21:00:00,East,Furniture,Consumer,Chair,607.22,213.05,5
ORD-1550,2022-01-23 22:00:00,North,Technology,Consumer,Table,762.13,275.44,2
ORD-1551,2022-01-23 23:00:00,West,Technology,Corporate,Table,343.0,35.45,5
ORD-1552,2022-01-24 00:00:00,North,Technology,Consumer,Printer,417.49,259.83,9
ORD-1553,2022-01-24 01:00:00,West,Office Supplies,Corporate,Laptop,884.47,239.97,1
ORD-1554,2022-01-24 02:00:00,North,Technology,Home Office,Table,377.98,101.51,2
ORD-1555,2022-01-24 03:00:00,West,Office Supplies,Home Office,Binder,591.68,113.01,8
ORD-1556,2022-01-24 04:00:00,West,Technology,Home Office,Chair,732.38,23.47,5
ORD-1557,2022-01-24 05:00:00,South,Technology,Consumer,Binder,999.93,14.56,9
ORD-1558,2022-01-24 06:00:00,West,Furniture,Home Office,Phone,491.76,148.33,6
ORD-1559,2022-01-24 07:00:00,South,Technology,Home Office,Chair,485.28,37.71,8
ORD-1560,2022-01-24 08:00:00,West,Technology,Corporate,Phone,858.33,66.26,1
ORD-1561,2022-01-24 09:00:00,East,Furniture,Corporate,Printer,824.95,255.56,9
ORD-1562,2022-01-24 10:00:00,East,Office Supplies,Home Office,Table,757.97,175.6,9
ORD-1563,2022-01-24 11:00:00,East,Office Supplies,Home Office,Laptop,516.91,193.75,3
ORD-1564,2022-01-24 12:00:00,West,Technology,Consumer,Binder,391.55,64.37,1
ORD-1565,2022-01-24 13:00:00,South,Office Supplies,Consumer,Phone,647.86,250.31,8
ORD-1566,2022-01-24 14:00:00,South,Technology,Home Office,Table,888.6,261.71,8
ORD-1567,2022-01-24 15:00:00,West,Furniture,Corporate,Binder,895.4,161.77,9
